12012,ISTI 200,Ingenieria de Software II,OO1,V,0900-1059,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/304
12399,ITIS 251,Integr.de Sistemas y Arquitect,OO2,L,1800-1859,HURTADO - MADRID JOSE,1CCO4/307
12399,ITIS 251,Integr.de Sistemas y Arquitect,OO2,A,1700-1859,HURTADO - MADRID JOSE,1CCO4/307
12399,ITIS 251,Integr.de Sistemas y Arquitect,OO2,J,1700-1859,HURTADO - MADRID JOSE,1CCO4/307
12020,ITIS 251,Integr.de Sistemas y Arquitect,OO1,L,0800-0859,TORIZ - PALACIOS ALFREDO,1CCO4/401
12020,ITIS 251,Integr.de Sistemas y Arquitect,OO1,A,0700-0859,TORIZ - PALACIOS ALFREDO,1CCO5/202
12020,ITIS 251,Integr.de Sistemas y Arquitect,OO1,J,0700-0859,TORIZ - PALACIOS ALFREDO,1CCO4/401
12025,ITIS 604,Inteligencia Artificial,OO1,L,1200-1259,BERNABE - LORANCA MARIA BEATRIZ,1CCO5/107
12025,ITIS 604,Inteligencia Artificial,OO1,A,1100-1259,BERNABE - LORANCA MARIA BEATRIZ,1CCO5/107
12025,ITIS 604,Inteligencia Artificial,OO1,J,1100-1259,BERNABE - LORANCA MARIA BEATRIZ,1CCO5/107
29360,ITIS 604,Inteligencia Artificial,OO2,L,0900-0959,MORENO - BARBOSA FERNANDO,1CCO4/401
29360,ITIS 604,Inteligencia Artificial,OO2,M,0900-1059,MORENO - BARBOSA FERNANDO,1CCO4/401
29360,ITIS 604,Inteligencia Artificial,OO2,V,0900-1059,MORENO - BARBOSA FERNANDO,1CCO4/404
14710,ISTI 202,Inteligencia de Negocios,OO2,L,1200-1259,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/303
14710,ISTI 202,Inteligencia de Negocios,OO2,A,1100-1259,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/206
14710,ISTI 202,Inteligencia de Negocios,OO2,J,1100-1259,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/206
12992,ITIS 002,Introduccion a la Programacion,OO5,L,1600-1659,CONDE - RAMIREZ JUAN CARLOS,1CCO4/104
12992,ITIS 002,Introduccion a la Programacion,OO5,A,1500-1659,CONDE - RAMIREZ JUAN CARLOS,1CCO4/104
12992,ITIS 002,Introduccion a la Programacion,OO5,J,1500-1659,CONDE - RAMIREZ JUAN CARLOS,1CCO4/104
12890,ITIS 002,Introduccion a la Programacion,OO2,L,1400-1459,GALICIA - HERNANDEZ YALU,1CCO4/103
12890,ITIS 002,Introduccion a la Programacion,OO2,A,1300-1459,GALICIA - HERNANDEZ YALU,1CCO4/103
12890,ITIS 002,Introduccion a la Programacion,OO2,J,1300-1459,GALICIA - HERNANDEZ YALU,1CCO4/103
12842,ITIS 002,Introduccion a la Programacion,OO3,L,0800-0859,SANCHEZ - GALVEZ MARIA LUZ ADOLFINA,1CCO4/103
12842,ITIS 002,Introduccion a la Programacion,OO3,A,0700-0859,SANCHEZ - GALVEZ MARIA LUZ ADOLFINA,1CCO4/103
12842,ITIS 002,Introduccion a la Programacion,OO3,J,0700-0859,SANCHEZ - GALVEZ MARIA LUZ ADOLFINA,1CCO4/103
25267,ITIS 002,Introduccion a la Programacion,OO1,L,0800-0859,SANCHEZ - LOPEZ ABRAHAM,1CCO1/001
25267,ITIS 002,Introduccion a la Programacion,OO1,A,0700-0859,SANCHEZ - LOPEZ ABRAHAM,1CCO4/403
25267,ITIS 002,Introduccion a la Programacion,OO1,J,0700-0859,SANCHEZ - LOPEZ ABRAHAM,1CCO4/104
12880,ITIS 001,Introduccion a las Matematicas,OO2,L,0900-0959,ESPINOZA - HERNANDEZ NELVA BETZABEL,1CCO4/103
12880,ITIS 001,Introduccion a las Matematicas,OO2,M,0900-1059,ESPINOZA - HERNANDEZ NELVA BETZABEL,1CCO4/103
12880,ITIS 001,Introduccion a las Matematicas,OO2,V,0900-1059,ESPINOZA - HERNANDEZ NELVA BETZABEL,1CCO4/103
13031,ITIS 001,Introduccion a las Matematicas,OO4,L,1500-1559,LEYVA - BONILLA JUAN FRANCISCO,1CCO4/101
13031,ITIS 001,Introduccion a las Matematicas,OO4,M,1500-1659,LEYVA - BONILLA JUAN FRANCISCO,1CCO4/101
13031,ITIS 001,Introduccion a las Matematicas,OO4,V,1500-1659,LEYVA - BONILLA JUAN FRANCISCO,1CCO4/101
12353,ITIS 001,Introduccion a las Matematicas,OO1,L,1400-1459,RODRIGUEZ - PEREZ FERNANDO,1CCO4/301
12353,ITIS 001,Introduccion a las Matematicas,OO1,A,1300-1459,RODRIGUEZ - PEREZ FERNANDO,1CCO4/402
12353,ITIS 001,Introduccion a las Matematicas,OO1,J,1300-1459,RODRIGUEZ - PEREZ FERNANDO,1CCO4/301
13846,ITIS 001,Introduccion a las Matematicas,OO3,L,1300-1359,ROJAS - PEREZ ISRRAEL,1CCO4/305
13846,ITIS 001,Introduccion a las Matematicas,OO3,M,1300-1459,ROJAS - PEREZ ISRRAEL,1CCO4/305
13846,ITIS 001,Introduccion a las Matematicas,OO3,V,1300-1459,ROJAS - PEREZ ISRRAEL,1CCO4/305
12047,ITIS 607,Investigacion de Operaciones,OO1,L,1500-1559,GONZALEZ - VELAZQUEZ ROGELIO,1CCO5/202
12047,ITIS 607,Investigacion de Operaciones,OO1,M,1500-1659,GONZALEZ - VELAZQUEZ ROGELIO,1CCO5/202
12047,ITIS 607,Investigacion de Operaciones,OO1,V,1500-1659,GONZALEZ - VELAZQUEZ ROGELIO,1CCO5/202
10009,FGUS 004,Lengua Extranjera I,101,M,1100-1259,CASTILLO - BAEZ GABRIELA JOSEFINA,1CCO1/003
10009,FGUS 004,Lengua Extranjera I,101,V,1100-1259,CASTILLO - BAEZ GABRIELA JOSEFINA,1CCO1/003
12345,FGUS 004,Lengua Extranjera I,111,A,0700-0859,CHAVEZ - HEREDIA CLAUDIA,1CCO1V/
12345,FGUS 004,Lengua Extranjera I,111,J,0700-0859,CHAVEZ - HEREDIA CLAUDIA,1CCO1V/
12342,FGUS 004,Lengua Extranjera I,109,M,1300-1459,CORONA - MEZA WILFRIDO,1CCO1/003
12342,FGUS 004,Lengua Extranjera I,109,V,1300-1459,CORONA - MEZA WILFRIDO,1CCO1/003
12339,FGUS 004,Lengua Extranjera I,107,M,1500-1659,DE JESUS - FERNANDEZ MARIA,1CCO1V/
